v,-0.06154872104525566, -0.06430663168430328, -0.10565054416656494
v,-0.061548732221126556, -0.05896645039319992, -0.10564171522855759
v,-0.061548732221126556, -0.05429726094007492, -0.10565054416656494
v,-0.08271846920251846, 0.0010255691595375538, -0.10565052926540375
v,-0.08271846920251846, 0.0010244068689644337, -0.10607275366783142
v,-0.06154873967170715, 0.0010256175883114338, -0.10565052926540375
v,-0.06154873967170715, 0.0010244590230286121, -0.10607275366783142
v,-0.06154873967170715, 0.0010256175883114338, -0.10565052926540375
v,-0.08271846920251846, 0.0010244068689644337, -0.10607275366783142
v,-0.06154873967170715, 0.0010244590230286121, -0.10607275366783142
v,-0.08271846920251846, 0.0010244068689644337, -0.10607275366783142
v,-0.06407177448272705, 0.0010244592558592558, -0.1085958406329155
v,-0.08019543439149857, 0.0010244071017950773, -0.1085958406329155
v,-0.06407177448272705, 0.0010244592558592558, -0.1085958406329155
v,-0.08271846920251846, 0.0010244068689644337, -0.10607275366783142
v,-0.06154873967170715, 0.014106747694313526, -0.10607273876667023
v,-0.06154873967170715, 0.014105059206485748, -0.10565067082643509
v,-0.06154873967170715, 0.011015129275619984, -0.10607274621725082
v,-0.06154873967170715, 0.011015128344297409, -0.10565067082643509
v,-0.06154873967170715, 0.011015129275619984, -0.10607274621725082
v,-0.06154873967170715, 0.014105059206485748, -0.10565067082643509
v,-0.06407177448272705, -0.004318480379879475, -0.1085958406329155
v,-0.061548732221126556, -0.004318480845540762, -0.10607273876667023
v,-0.06407177448272705, -0.008984231390058994, -0.1085958406329155
v,-0.061548732221126556, -0.008984231390058994, -0.10607273876667023
v,-0.06407177448272705, -0.008984231390058994, -0.1085958406329155
v,-0.061548732221126556, -0.004318480845540762, -0.10607273876667023
v,-0.06407177448272705, -0.004318480379879475, -0.1085958406329155
v,-0.08019542694091797, -0.004318530671298504, -0.1085958406329155
v,-0.061548732221126556, -0.004318480845540762, -0.10607273876667023
v,-0.08271846920251846, -0.004318531136959791, -0.10607273876667023
v,-0.061548732221126556, -0.004318480845540762, -0.10607273876667023
v,-0.08019542694091797, -0.004318530671298504, -0.1085958406329155
v,-0.061548732221126556, -0.004318480845540762, -0.10607273876667023
v,-0.08271846920251846, -0.004318531136959791, -0.10607273876667023
v,-0.061548732221126556, -0.004314550664275885, -0.10564170032739639
v,-0.08271846920251846, -0.004314600955694914, -0.10564170032739639
v,-0.061548732221126556, -0.004314550664275885, -0.10564170032739639
v,-0.08271846920251846, -0.004318531136959791, -0.10607273876667023
v,-0.08271846920251846, -0.00898379273712635, -0.10565052926540375
v,-0.08271846920251846, -0.008984281681478024, -0.10607273876667023
v,-0.06154873967170715, -0.008983751758933067, -0.10565052926540375
v,-0.061548732221126556, -0.008984231390058994, -0.10607273876667023
v,-0.06154873967170715, -0.008983751758933067, -0.10565052926540375
v,-0.08271846920251846, -0.008984281681478024, -0.10607273876667023
v,-0.061548732221126556, -0.008984231390058994, -0.10607273876667023
v,-0.08271846920251846, -0.008984281681478024, -0.10607273876667023
v,-0.06407177448272705, -0.008984231390058994, -0.1085958406329155
v,-0.08019542694091797, -0.008984281681478024, -0.1085958406329155
v,-0.06407177448272705, -0.008984231390058994, -0.1085958406329155
v,-0.08271846920251846, -0.008984281681478024, -0.10607273876667023
v,-0.061548732221126556, -0.004314550664275885, -0.10564170032739639
v,-0.06154873967170715, -0.008983751758933067, -0.10565052926540375
v,-0.061548732221126556, -0.004318480845540762, -0.10607273876667023
v,-0.061548732221126556, -0.008984231390058994, -0.10607273876667023
v,-0.061548732221126556, -0.004318480845540762, -0.10607273876667023
v,-0.06154873967170715, -0.008983751758933067, -0.10565052926540375
v,-0.06407177448272705, 0.011015129275619984, -0.1085958406329155
v,-0.06875588744878769, 0.011007037945091724, -0.10861222445964813
v,-0.06407177448272705, 0.014253349043428898, -0.1085958406329155
v,-0.06875588744878769, 0.011007037945091724, -0.10861222445964813
v,-0.07019417732954025, 0.012323719449341297, -0.10861222445964813
v,-0.06407177448272705, 0.014253349043428898, -0.1085958406329155
v,-0.07019417732954025, 0.012323719449341297, -0.10861222445964813
v,-0.0721336081624031, 0.01281051803380251, -0.10861222445964813
v,-0.06407177448272705, 0.014253349043428898, -0.1085958406329155
v,-0.0721336081624031, 0.01281051803380251, -0.10861222445964813
v,-0.08019543439149857, 0.014253308065235615, -0.1085958406329155
v,-0.06407177448272705, 0.014253349043428898, -0.1085958406329155
v,-0.0721336081624031, 0.01281051803380251, -0.10861222445964813
v,-0.07407303154468536, 0.012323719449341297, -0.10861222445964813
v,-0.08019543439149857, 0.014253308065235615, -0.1085958406329155
v,-0.07407303154468536, 0.012323719449341297, -0.10861222445964813
v,-0.07551131397485733, 0.011007037945091724, -0.10861222445964813
v,-0.08019543439149857, 0.014253308065235615, -0.1085958406329155
v,-0.07551131397485733, 0.011007037945091724, -0.10861222445964813
v,-0.08019542694091797, 0.011015077121555805, -0.1085958406329155
v,-0.08019543439149857, 0.014253308065235615, -0.1085958406329155
v,-0.06154873967170715, 0.014106747694313526, -0.10607273876667023
v,-0.06407177448272705, 0.014253349043428898, -0.1085958406329155
v,-0.06310544162988663, 0.01566348969936371, -0.10759872198104858
v,-0.06407177448272705, 0.014253349043428898, -0.1085958406329155
v,-0.06154873967170715, 0.014106747694313526, -0.10607273876667023
v,-0.06407177448272705, 0.011015129275619984, -0.1085958406329155
v,-0.06154873967170715, 0.011015129275619984, -0.10607274621725082
v,-0.06407177448272705, 0.011015129275619984, -0.1085958406329155
v,-0.06154873967170715, 0.014106747694313526, -0.10607273876667023
v,-0.06154873967170715, 0.014106747694313526, -0.10607273876667023
v,-0.06310544162988663, 0.01566348969936371, -0.10759872198104858
v,-0.06154873967170715, 0.014105059206485748, -0.10565067082643509
v,-0.06311989575624466, 0.01567787677049637, -0.10407420247793198
v,-0.06154873967170715, 0.014105059206485748, -0.10565067082643509
v,-0.06310544162988663, 0.01566348969936371, -0.10759872198104858
v,-0.06311989575624466, 0.01567787677049637, -0.10407420247793198
v,-0.06310544162988663, 0.01566348969936371, -0.10759872198104858
v,-0.0640716552734375, 0.015682626515626907, -0.1031278446316719
v,-0.0640716552734375, 0.015682626515626907, -0.1031278446316719
v,-0.06310544162988663, 0.01566348969936371, -0.10759872198104858
v,-0.08019556105136871, 0.015682626515626907, -0.1031278446316719
v,-0.0640716552734375, 0.015682626515626907, -0.1031278446316719
v,-0.08019556105136871, 0.015682626515626907, -0.1031278446316719
v,-0.0640716552734375, 0.015682626515626907, -0.10051560401916504
v,-0.08019556105136871, 0.015682626515626907, -0.10051560401916504
v,-0.0640716552734375, 0.015682626515626907, -0.10051560401916504
v,-0.08019556105136871, 0.015682626515626907, -0.1031278446316719
v,-0.08116177469491959, 0.01566343754529953, -0.10759872198104858
v,-0.08019556105136871, 0.015682626515626907, -0.1031278446316719
v,-0.06310544162988663, 0.01566348969936371, -0.10759872198104858
v,-0.08116177469491959, 0.01566343754529953, -0.10759872198104858
v,-0.08114731311798096, 0.01567787677049637, -0.10407420247793198
v,-0.08019556105136871, 0.015682626515626907, -0.1031278446316719
v,-0.06154873967170715, 0.014105059206485748, -0.10565067082643509
v,-0.06311989575624466, 0.01567787677049637, -0.10407420247793198
v,-0.0640716552734375, 0.015682626515626907, -0.1031278446316719
v,-0.06154873967170715, 0.011015128344297409, -0.10565067082643509
v,-0.06154873967170715, 0.014105059206485748, -0.10565067082643509
v,-0.0640716552734375, 0.015682626515626907, -0.1031278446316719
v,-0.06154873967170715, 0.005690169055014849, -0.10565068572759628
v,-0.06154873967170715, 0.011015128344297409, -0.10565067082643509
v,-0.0640716552734375, 0.015682626515626907, -0.1031278446316719
v,-0.06154873967170715, 0.0010256175883114338, -0.10565052926540375
v,-0.06154873967170715, 0.005690169055014849, -0.10565068572759628
v,-0.0640716552734375, 0.015682626515626907, -0.1031278446316719
v,-0.061548732221126556, -0.004314550664275885, -0.10564170032739639
v,-0.06154873967170715, 0.0010256175883114338, -0.10565052926540375
v,-0.0640716552734375, 0.015682626515626907, -0.1031278446316719
v,-0.06154873967170715, -0.008983751758933067, -0.10565052926540375
v,-0.061548732221126556, -0.004314550664275885, -0.10564170032739639
v,-0.0640716552734375, 0.015682626515626907, -0.1031278446316719
v,-0.06154873967170715, -0.014310451224446297, -0.10565052926540375
